student_id,student_name,class,age,gender,ethnicity,disability_status,family_size,favorite_subjects,access_to_constant_electricity,on_scholarship,sleep,average_study_time,enjoy_reading,enjoy_dancing,enjoy_socialising,anxiety_before_during_exams,distance_to_school,mode_of_transportation,parent_id,parent_name,gender_parent,email,familyincomerange,numberofchildren,occupation,houseownership,educationlevel,maritalstatus,location,age_parent,workhoursperweek,employmentstatus,transportationmode,internetaccess,qualification,phone_number,academic_record_id,subject_id,attendance_percentage,assignment_score,exam_score,final_grade,evaluation_id,evaluation_date,comments,point,subject,totaldayspresent,attendancepercentage_overall,target
OGB/2024/18,Chinyere Ogundipe,Jss 2,12,Female,Igbo,True,1,Civic Education,True,True,>8 hours,4 - 6 hours,True,True,True,True,very far,private/family car,parent#19,Chika Obinna,Male,chikaobinna@gmail.com,"<#30,000",1,Self Employed,Rent,Master's Degree,Divorced,Rural,35-44,11,Freelance,Car,True,None,2349026439798,171,subject_7,90.76,64.39,79.87,78.23,175,2024-10-03,Fair performance,6,Social Studies,63,90.0,Pass
OGB/2024/18,Chinyere Ogundipe,Jss 2,12,Female,Igbo,True,1,Civic Education,True,True,>8 hours,4 - 6 hours,True,True,True,True,very far,private/family car,parent#19,Chika Obinna,Male,chikaobinna@gmail.com,"<#30,000",1,Self Employed,Rent,Master's Degree,Divorced,Rural,35-44,11,Freelance,Car,True,None,2349026439798,172,subject_9,57.28,77.54,77.79,74.33,169,2024-09-14,Below average performance,2,Home Economics,63,90.0,Pass
OGB/2024/18,Chinyere Ogundipe,Jss 2,12,Female,Igbo,True,1,Civic Education,True,True,>8 hours,4 - 6 hours,True,True,True,True,very far,private/family car,parent#19,Chika Obinna,Male,chikaobinna@gmail.com,"<#30,000",1,Self Employed,Rent,Master's Degree,Divorced,Rural,35-44,11,Freelance,Car,True,None,2349026439798,173,subject_1,59.42,50.59,69.69,63.42,172,2024-09-11,Excellent performance,10,Mathematics,63,90.0,Pass
OGB/2024/18,Chinyere Ogundipe,Jss 2,12,Female,Igbo,True,1,Civic Education,True,True,>8 hours,4 - 6 hours,True,True,True,True,very far,private/family car,parent#19,Chika Obinna,Male,chikaobinna@gmail.com,"<#30,000",1,Self Employed,Rent,Master's Degree,Divorced,Rural,35-44,11,Freelance,Car,True,None,2349026439798,174,subject_3,68.4,78.89,80.1,80.36,170,2024-09-18,Very bad performance,0,Basic Science,63,90.0,Pass
OGB/2024/18,Chinyere Ogundipe,Jss 2,12,Female,Igbo,True,1,Civic Education,True,True,>8 hours,4 - 6 hours,True,True,True,True,very far,private/family car,parent#19,Chika Obinna,Male,chikaobinna@gmail.com,"<#30,000",1,Self Employed,Rent,Master's Degree,Divorced,Rural,35-44,11,Freelance,Car,True,None,2349026439798,175,subject_6,80.5,47.85,99.17,86.55,171,2024-09-12,Good performance,8,Agricultural Science,63,90.0,Fail
OGB/2024/18,Chinyere Ogundipe,Jss 2,12,Female,Igbo,True,1,Civic Education,True,True,>8 hours,4 - 6 hours,True,True,True,True,very far,private/family car,parent#19,Chika Obinna,Male,chikaobinna@gmail.com,"<#30,000",1,Self Employed,Rent,Master's Degree,Divorced,Rural,35-44,11,Freelance,Car,True,None,2349026439798,176,subject_5,56.31,84.6,78.26,74.41,176,2024-09-15,Excellent performance,10,Civic Education,63,90.0,Pass
OGB/2024/19,Chinwe Nwodo,SS3,14,Male,Hausa,True,2,Geography,True,True,<6 hours,3 - 4 hours,True,True,True,False,far,school bus,parent#20,Zainab Hassan,Female,zainabhassan@gmail.com,"#30,001 - #70,000",3,Self Employed,Rent,PhD,Married,Rural,45-54,32,Full-time,Car,False,Diploma,2347060743623,177,subject_25,90.2,82.31,45.82,59.12,186,2024-09-28,Good performance,8,Commerce,56,80.0,Fail
OGB/2024/19,Chinwe Nwodo,SS3,14,Male,Hausa,True,2,Geography,True,True,<6 hours,3 - 4 hours,True,True,True,False,far,school bus,parent#20,Zainab Hassan,Female,zainabhassan@gmail.com,"#30,001 - #70,000",3,Self Employed,Rent,PhD,Married,Rural,45-54,32,Full-time,Car,False,Diploma,2347060743623,180,subject_29,90.29,67.49,51.86,62.05,184,2024-09-18,Very bad performance,0,Islamic Religious Studies,56,80.0,Pass
OGB/2024/19,Chinwe Nwodo,SS3,14,Male,Hausa,True,2,Geography,True,True,<6 hours,3 - 4 hours,True,True,True,False,far,school bus,parent#20,Zainab Hassan,Female,zainabhassan@gmail.com,"#30,001 - #70,000",3,Self Employed,Rent,PhD,Married,Rural,45-54,32,Full-time,Car,False,Diploma,2347060743623,181,subject_27,71.27,72.89,68.36,70.15,185,2024-09-26,Excellent performance,10,French,56,80.0,Pass
OGB/2024/19,Chinwe Nwodo,SS3,14,Male,Hausa,True,2,Geography,True,True,<6 hours,3 - 4 hours,True,True,True,False,far,school bus,parent#20,Zainab Hassan,Female,zainabhassan@gmail.com,"#30,001 - #70,000",3,Self Employed,Rent,PhD,Married,Rural,45-54,32,Full-time,Car,False,Diploma,2347060743623,183,subject_13,53.04,80.33,93.37,84.61,180,2024-09-09,Excellent performance,10,Biology,56,80.0,Pass
OGB/2024/19,Chinwe Nwodo,SS3,14,Male,Hausa,True,2,Geography,True,True,<6 hours,3 - 4 hours,True,True,True,False,far,school bus,parent#20,Zainab Hassan,Female,zainabhassan@gmail.com,"#30,001 - #70,000",3,Self Employed,Rent,PhD,Married,Rural,45-54,32,Full-time,Car,False,Diploma,2347060743623,184,subject_18,57.05,82.1,57.33,60.84,179,2024-09-10,Excellent performance,10,Geography,56,80.0,Pass
OGB/2024/19,Chinwe Nwodo,SS3,14,Male,Hausa,True,2,Geography,True,True,<6 hours,3 - 4 hours,True,True,True,False,far,school bus,parent#20,Zainab Hassan,Female,zainabhassan@gmail.com,"#30,001 - #70,000",3,Self Employed,Rent,PhD,Married,Rural,45-54,32,Full-time,Car,False,Diploma,2347060743623,185,subject_6,57.08,85.02,65.71,67.19,188,2024-09-25,Excellent performance,10,Agricultural Science,56,80.0,Pass
OGB/2024/20,Uche Akanbi,SS3,16,Female,Hausa,True,3,Biology,True,True,<6 hours,> 6 hours,False,False,True,False,far,bicycle,parent#21,Nkechi Ezeani,Female,nkechiezeani@gmail.com,"#30,001 - #70,000",4,Unemployed,Rent,Associate Degree,Married,Rural,35-44,23,Full-time,Bike,False,Diploma,2348216895937,190,subject_5,88.79,80.63,90.61,86.12,197,2024-10-05,Fair performance,6,Civic Education,55,78.57142857142857,Pass
OGB/2024/20,Uche Akanbi,SS3,16,Female,Hausa,True,3,Biology,True,True,<6 hours,> 6 hours,False,False,True,False,far,bicycle,parent#21,Nkechi Ezeani,Female,nkechiezeani@gmail.com,"#30,001 - #70,000",4,Unemployed,Rent,Associate Degree,Married,Rural,35-44,23,Full-time,Bike,False,Diploma,2348216895937,191,subject_26,56.19,64.01,70.79,65.4,191,2024-10-07,Excellent performance,10,Financial Accounting,55,78.57142857142857,Pass
OGB/2024/20,Uche Akanbi,SS3,16,Female,Hausa,True,3,Biology,True,True,<6 hours,> 6 hours,False,False,True,False,far,bicycle,parent#21,Nkechi Ezeani,Female,nkechiezeani@gmail.com,"#30,001 - #70,000",4,Unemployed,Rent,Associate Degree,Married,Rural,35-44,23,Full-time,Bike,False,Diploma,2348216895937,192,subject_2,62.19,56.24,99.9,81.98,192,2024-10-04,Below average performance,2,English Language,55,78.57142857142857,Pass
OGB/2024/21,Chidera Adeola,Jss 2,10,Female,Yoruba,True,0,Geography,True,True,>8 hours,> 6 hours,False,False,False,True,very far,tricycle,parent#22,Temiloluwa Ojo,Male,temiloluwaojo@gmail.com,"#120, 001 - #200,000",3,Employed,Owned,High School,Divorced,Suburban,55-64,43,Freelance,Trekking,False,Bachelors,2343727525740,196,subject_6,62.91,43.11,72.23,63.69,204,2024-09-27,Very bad performance,0,Agricultural Science,64,91.42857142857143,Fail
OGB/2024/21,Chidera Adeola,Jss 2,10,Female,Yoruba,True,0,Geography,True,True,>8 hours,> 6 hours,False,False,False,True,very far,tricycle,parent#22,Temiloluwa Ojo,Male,temiloluwaojo@gmail.com,"#120, 001 - #200,000",3,Employed,Owned,High School,Divorced,Suburban,55-64,43,Freelance,Trekking,False,Bachelors,2343727525740,197,subject_3,67.82,76.97,61.88,66.59,202,2024-09-15,Fair performance,6,Basic Science,64,91.42857142857143,Pass
OGB/2024/21,Chidera Adeola,Jss 2,10,Female,Yoruba,True,0,Geography,True,True,>8 hours,> 6 hours,False,False,False,True,very far,tricycle,parent#22,Temiloluwa Ojo,Male,temiloluwaojo@gmail.com,"#120, 001 - #200,000",3,Employed,Owned,High School,Divorced,Suburban,55-64,43,Freelance,Trekking,False,Bachelors,2343727525740,198,subject_1,73.54,55.42,54.62,59.2,198,2024-10-02,Excellent performance,10,Mathematics,64,91.42857142857143,Pass
OGB/2024/21,Chidera Adeola,Jss 2,10,Female,Yoruba,True,0,Geography,True,True,>8 hours,> 6 hours,False,False,False,True,very far,tricycle,parent#22,Temiloluwa Ojo,Male,temiloluwaojo@gmail.com,"#120, 001 - #200,000",3,Employed,Owned,High School,Divorced,Suburban,55-64,43,Freelance,Trekking,False,Bachelors,2343727525740,200,subject_9,85.39,80.11,79.85,83.21,199,2024-09-24,Excellent performance,10,Home Economics,64,91.42857142857143,Pass
OGB/2024/21,Chidera Adeola,Jss 2,10,Female,Yoruba,True,0,Geography,True,True,>8 hours,> 6 hours,False,False,False,True,very far,tricycle,parent#22,Temiloluwa Ojo,Male,temiloluwaojo@gmail.com,"#120, 001 - #200,000",3,Employed,Owned,High School,Divorced,Suburban,55-64,43,Freelance,Trekking,False,Bachelors,2343727525740,201,subject_4,85.23,81.98,83.92,85.56,200,2024-09-15,Excellent performance,10,Basic Technology,64,91.42857142857143,Pass
OGB/2024/21,Chidera Adeola,Jss 2,10,Female,Yoruba,True,0,Geography,True,True,>8 hours,> 6 hours,False,False,False,True,very far,tricycle,parent#22,Temiloluwa Ojo,Male,temiloluwaojo@gmail.com,"#120, 001 - #200,000",3,Employed,Owned,High School,Divorced,Suburban,55-64,43,Freelance,Trekking,False,Bachelors,2343727525740,203,subject_2,63.52,76.16,50.95,58.66,205,2024-09-23,Below average performance,2,English Language,64,91.42857142857143,Pass
OGB/2024/21,Chidera Adeola,Jss 2,10,Female,Yoruba,True,0,Geography,True,True,>8 hours,> 6 hours,False,False,False,True,very far,tricycle,parent#22,Temiloluwa Ojo,Male,temiloluwaojo@gmail.com,"#120, 001 - #200,000",3,Employed,Owned,High School,Divorced,Suburban,55-64,43,Freelance,Trekking,False,Bachelors,2343727525740,204,subject_8,53.62,45.87,67.16,61.38,201,2024-10-01,Good performance,8,Business Studies,64,91.42857142857143,Fail
OGB/2024/21,Chidera Adeola,Jss 2,10,Female,Yoruba,True,0,Geography,True,True,>8 hours,> 6 hours,False,False,False,True,very far,tricycle,parent#22,Temiloluwa Ojo,Male,temiloluwaojo@gmail.com,"#120, 001 - #200,000",3,Employed,Owned,High School,Divorced,Suburban,55-64,43,Freelance,Trekking,False,Bachelors,2343727525740,205,subject_5,92.67,95.74,75.02,85.12,203,2024-09-10,Excellent performance,10,Civic Education,64,91.42857142857143,Pass
OGB/2024/22,Temitope Adebayo,SS1,15,Male,Hausa,True,0,Physics,True,True,6 - 8 hours,2 - 3 hours,True,True,False,False,close,bicycle,parent#23,Sadiq Ogunbiyi,Male,sadiqogunbiyi@gmail.com,">#200,001",4,Self Employed,Owned,Bachelor's Degree,Married,Suburban,25-34,44,Full-time,Bike,False,Masters,2346183086934,206,subject_9,75.05,67.54,92.39,81.88,210,2024-09-08,Good performance,8,Home Economics,62,88.57142857142857,Pass
OGB/2024/22,Temitope Adebayo,SS1,15,Male,Hausa,True,0,Physics,True,True,6 - 8 hours,2 - 3 hours,True,True,False,False,close,bicycle,parent#23,Sadiq Ogunbiyi,Male,sadiqogunbiyi@gmail.com,">#200,001",4,Self Employed,Owned,Bachelor's Degree,Married,Suburban,25-34,44,Full-time,Bike,False,Masters,2346183086934,207,subject_4,97.52,94.42,93.41,96.39,207,2024-09-16,Very bad performance,0,Basic Technology,62,88.57142857142857,Pass
OGB/2024/22,Temitope Adebayo,SS1,15,Male,Hausa,True,0,Physics,True,True,6 - 8 hours,2 - 3 hours,True,True,False,False,close,bicycle,parent#23,Sadiq Ogunbiyi,Male,sadiqogunbiyi@gmail.com,">#200,001",4,Self Employed,Owned,Bachelor's Degree,Married,Suburban,25-34,44,Full-time,Bike,False,Masters,2346183086934,209,subject_5,66.04,78.8,41.39,56.6,213,2024-09-28,Fair performance,6,Civic Education,62,88.57142857142857,Fail
OGB/2024/22,Temitope Adebayo,SS1,15,Male,Hausa,True,0,Physics,True,True,6 - 8 hours,2 - 3 hours,True,True,False,False,close,bicycle,parent#23,Sadiq Ogunbiyi,Male,sadiqogunbiyi@gmail.com,">#200,001",4,Self Employed,Owned,Bachelor's Degree,Married,Suburban,25-34,44,Full-time,Bike,False,Masters,2346183086934,210,subject_6,93.51,98.35,71.89,82.55,214,2024-09-25,Average performance,4,Agricultural Science,62,88.57142857142857,Pass
OGB/2024/22,Temitope Adebayo,SS1,15,Male,Hausa,True,0,Physics,True,True,6 - 8 hours,2 - 3 hours,True,True,False,False,close,bicycle,parent#23,Sadiq Ogunbiyi,Male,sadiqogunbiyi@gmail.com,">#200,001",4,Self Employed,Owned,Bachelor's Degree,Married,Suburban,25-34,44,Full-time,Bike,False,Masters,2346183086934,211,subject_7,85.51,44.03,66.06,65.82,211,2024-09-14,Below average performance,2,Social Studies,62,88.57142857142857,Fail
OGB/2024/22,Temitope Adebayo,SS1,15,Male,Hausa,True,0,Physics,True,True,6 - 8 hours,2 - 3 hours,True,True,False,False,close,bicycle,parent#23,Sadiq Ogunbiyi,Male,sadiqogunbiyi@gmail.com,">#200,001",4,Self Employed,Owned,Bachelor's Degree,Married,Suburban,25-34,44,Full-time,Bike,False,Masters,2346183086934,212,subject_8,91.59,70.37,95.09,86.53,208,2024-10-05,Very bad performance,0,Business Studies,62,88.57142857142857,Pass
OGB/2024/22,Temitope Adebayo,SS1,15,Male,Hausa,True,0,Physics,True,True,6 - 8 hours,2 - 3 hours,True,True,False,False,close,bicycle,parent#23,Sadiq Ogunbiyi,Male,sadiqogunbiyi@gmail.com,">#200,001",4,Self Employed,Owned,Bachelor's Degree,Married,Suburban,25-34,44,Full-time,Bike,False,Masters,2346183086934,213,subject_10,86.06,60.19,90.19,84.92,212,2024-09-14,Very bad performance,0,Physical and Health Education,62,88.57142857142857,Pass
OGB/2024/23,Zainab Okwudili,Jss 3,13,Female,Yoruba,True,1,Mathematics,True,True,<6 hours,1 - 2 hours,False,False,True,False,very close,private/family car,parent#24,Funke Suleiman,Male,funkesuleiman@gmail.com,"#30,001 - #70,000",2,Unemployed,Rent,PhD,Widowed,Suburban,older,2,Part-time,Bus,False,Bachelors,2342516888774,217,subject_6,83.96,51.6,59.18,64.74,215,2024-09-11,Excellent performance,10,Agricultural Science,57,81.42857142857143,Pass
OGB/2024/24,Bukola Eze,SS3,17,Female,Igbo,True,1,Agricultural Science,True,True,6 - 8 hours,3 - 4 hours,False,False,False,False,close,private/family car,parent#25,Ekene Ogunleye,Male,ekeneogunleye@gmail.com,">#200,001",0,Employed,Rent,Associate Degree,Single,Rural,35-44,58,Full-time,Bike,False,Bachelors,2343844572111,222,subject_9,82.84,47.35,89.15,79.07,228,2024-09-27,Very bad performance,0,Home Economics,61,87.14285714285714,Fail
OGB/2024/24,Bukola Eze,SS3,17,Female,Igbo,True,1,Agricultural Science,True,True,6 - 8 hours,3 - 4 hours,False,False,False,False,close,private/family car,parent#25,Ekene Ogunleye,Male,ekeneogunleye@gmail.com,">#200,001",0,Employed,Rent,Associate Degree,Single,Rural,35-44,58,Full-time,Bike,False,Bachelors,2343844572111,223,subject_4,90.94,64.97,63.6,68.23,224,2024-09-22,Fair performance,6,Basic Technology,61,87.14285714285714,Pass
OGB/2024/24,Bukola Eze,SS3,17,Female,Igbo,True,1,Agricultural Science,True,True,6 - 8 hours,3 - 4 hours,False,False,False,False,close,private/family car,parent#25,Ekene Ogunleye,Male,ekeneogunleye@gmail.com,">#200,001",0,Employed,Rent,Associate Degree,Single,Rural,35-44,58,Full-time,Bike,False,Bachelors,2343844572111,224,subject_7,73.15,58.6,63.85,63.12,230,2024-09-11,Excellent performance,10,Social Studies,61,87.14285714285714,Pass
OGB/2024/24,Bukola Eze,SS3,17,Female,Igbo,True,1,Agricultural Science,True,True,6 - 8 hours,3 - 4 hours,False,False,False,False,close,private/family car,parent#25,Ekene Ogunleye,Male,ekeneogunleye@gmail.com,">#200,001",0,Employed,Rent,Associate Degree,Single,Rural,35-44,58,Full-time,Bike,False,Bachelors,2343844572111,225,subject_8,67.88,70.53,46.87,53.5,226,2024-09-08,Excellent performance,10,Business Studies,61,87.14285714285714,Fail
OGB/2024/24,Bukola Eze,SS3,17,Female,Igbo,True,1,Agricultural Science,True,True,6 - 8 hours,3 - 4 hours,False,False,False,False,close,private/family car,parent#25,Ekene Ogunleye,Male,ekeneogunleye@gmail.com,">#200,001",0,Employed,Rent,Associate Degree,Single,Rural,35-44,58,Full-time,Bike,False,Bachelors,2343844572111,226,subject_2,52.78,74.22,64.53,64.54,231,2024-09-26,Below average performance,2,English Language,61,87.14285714285714,Pass
OGB/2024/24,Bukola Eze,SS3,17,Female,Igbo,True,1,Agricultural Science,True,True,6 - 8 hours,3 - 4 hours,False,False,False,False,close,private/family car,parent#25,Ekene Ogunleye,Male,ekeneogunleye@gmail.com,">#200,001",0,Employed,Rent,Associate Degree,Single,Rural,35-44,58,Full-time,Bike,False,Bachelors,2343844572111,227,subject_3,79.96,76.95,98.16,88.96,223,2024-09-28,Fair performance,6,Basic Science,61,87.14285714285714,Pass
OGB/2024/24,Bukola Eze,SS3,17,Female,Igbo,True,1,Agricultural Science,True,True,6 - 8 hours,3 - 4 hours,False,False,False,False,close,private/family car,parent#25,Ekene Ogunleye,Male,ekeneogunleye@gmail.com,">#200,001",0,Employed,Rent,Associate Degree,Single,Rural,35-44,58,Full-time,Bike,False,Bachelors,2343844572111,228,subject_10,79.23,64.4,49.26,57.15,227,2024-09-21,Good performance,8,Physical and Health Education,61,87.14285714285714,Fail
OGB/2024/24,Bukola Eze,SS3,17,Female,Igbo,True,1,Agricultural Science,True,True,6 - 8 hours,3 - 4 hours,False,False,False,False,close,private/family car,parent#25,Ekene Ogunleye,Male,ekeneogunleye@gmail.com,">#200,001",0,Employed,Rent,Associate Degree,Single,Rural,35-44,58,Full-time,Bike,False,Bachelors,2343844572111,230,subject_5,54.18,64.93,82.79,71.73,225,2024-09-22,Average performance,4,Civic Education,61,87.14285714285714,Pass
OGB/2024/24,Bukola Eze,SS3,17,Female,Igbo,True,1,Agricultural Science,True,True,6 - 8 hours,3 - 4 hours,False,False,False,False,close,private/family car,parent#25,Ekene Ogunleye,Male,ekeneogunleye@gmail.com,">#200,001",0,Employed,Rent,Associate Degree,Single,Rural,35-44,58,Full-time,Bike,False,Bachelors,2343844572111,231,subject_1,74.83,86.2,66.64,72.98,229,2024-09-26,Very bad performance,0,Mathematics,61,87.14285714285714,Pass
OGB/2024/25,Chukwuemeka Ajibola,SS1,14,Male,Hausa,True,1,Biology,True,True,6 - 8 hours,3 - 4 hours,False,True,False,False,far,bicycle,parent#26,Kehinde Nwosu,Male,kehindenwosu@gmail.com,"#120, 001 - #200,000",3,Self Employed,Rent,Bachelor's Degree,Single,Urban,35-44,13,Full-time,Trekking,False,Diploma,2347399129028,236,subject_6,96.03,76.66,93.19,91.22,233,2024-09-13,Good performance,8,Agricultural Science,62,88.57142857142857,Pass
OGB/2024/25,Chukwuemeka Ajibola,SS1,14,Male,Hausa,True,1,Biology,True,True,6 - 8 hours,3 - 4 hours,False,True,False,False,far,bicycle,parent#26,Kehinde Nwosu,Male,kehindenwosu@gmail.com,"#120, 001 - #200,000",3,Self Employed,Rent,Bachelor's Degree,Single,Urban,35-44,13,Full-time,Trekking,False,Diploma,2347399129028,237,subject_1,81.88,77.66,63.57,70.12,232,2024-09-29,Good performance,8,Mathematics,62,88.57142857142857,Pass
OGB/2024/26,Obinna Nwosu,SS3,16,Female,Igbo,True,4,Agricultural Science,True,True,>8 hours,3 - 4 hours,False,True,True,True,close,trekking,parent#27,Chukwuemeka Adeola,Female,chukwuemekaadeola@gmail.com,"#30,001 - #70,000",2,Unemployed,Owned,High School,Married,Urban,55-64,6,Full-time,Car,False,Masters,2349371505482,241,subject_16,54.92,77.3,77.64,70.55,242,2024-09-16,Excellent performance,10,Further Mathematics,59,84.28571428571429,Pass
OGB/2024/26,Obinna Nwosu,SS3,16,Female,Igbo,True,4,Agricultural Science,True,True,>8 hours,3 - 4 hours,False,True,True,True,close,trekking,parent#27,Chukwuemeka Adeola,Female,chukwuemekaadeola@gmail.com,"#30,001 - #70,000",2,Unemployed,Owned,High School,Married,Urban,55-64,6,Full-time,Car,False,Masters,2349371505482,242,subject_6,61.19,63.24,96.87,85.89,248,2024-09-13,Average performance,4,Agricultural Science,59,84.28571428571429,Pass
OGB/2024/26,Obinna Nwosu,SS3,16,Female,Igbo,True,4,Agricultural Science,True,True,>8 hours,3 - 4 hours,False,True,True,True,close,trekking,parent#27,Chukwuemeka Adeola,Female,chukwuemekaadeola@gmail.com,"#30,001 - #70,000",2,Unemployed,Owned,High School,Married,Urban,55-64,6,Full-time,Car,False,Masters,2349371505482,244,subject_24,84.01,90.45,95.89,94.85,243,2024-09-13,Very bad performance,0,Computer Studies,59,84.28571428571429,Pass
OGB/2024/26,Obinna Nwosu,SS3,16,Female,Igbo,True,4,Agricultural Science,True,True,>8 hours,3 - 4 hours,False,True,True,True,close,trekking,parent#27,Chukwuemeka Adeola,Female,chukwuemekaadeola@gmail.com,"#30,001 - #70,000",2,Unemployed,Owned,High School,Married,Urban,55-64,6,Full-time,Car,False,Masters,2349371505482,246,subject_13,59.76,62.41,66.78,61.95,245,2024-09-10,Excellent performance,10,Biology,59,84.28571428571429,Pass
OGB/2024/26,Obinna Nwosu,SS3,16,Female,Igbo,True,4,Agricultural Science,True,True,>8 hours,3 - 4 hours,False,True,True,True,close,trekking,parent#27,Chukwuemeka Adeola,Female,chukwuemekaadeola@gmail.com,"#30,001 - #70,000",2,Unemployed,Owned,High School,Married,Urban,55-64,6,Full-time,Car,False,Masters,2349371505482,247,subject_26,62.94,81.9,64.67,68.93,241,2024-09-20,Very bad performance,0,Financial Accounting,59,84.28571428571429,Pass
